"location","file","tree","x","y","phi","h.dist","dbh","h","v","n.pts","n.pts.red","n.pts.est","n.pts.red.est","partial.occlusion","locationID","altitude","on.off.trail","latitude","longitude","habitat","partition"
"CK 4.42","CK4.42.txt",15,-4.165819167,5.2815575,2.238641607,6.72674679,13.62354854,18.165,0.105871136,2625.666667,1347.333333,3142.699289,1592.956167,1,193,54,"ON",-1.21281,110.10916,"Lowland Sandstone","LS1"
"CK 4.42","CK4.42.txt",16,-3.9607225,5.502364167,2.195734548,6.793846034,12.64281137,20.812,0.102569895,2994.666667,1487,2916.461463,1478.281835,1,193,54,"ON",-1.21281,110.10916,"Lowland Sandstone","LS1"
"CK 4.42","CK4.42.txt",17,6.6527825,-3.1867775,5.834758773,7.390601911,14.39184596,15.799,0.105021242,23.5,13,3319.931217,1682.790627,0,193,54,"ON",-1.21281,110.10916,"Lowland Sandstone","LS1"
"CK 4.42","CK4.42.txt",18,-6.21297,4.364006667,2.530220527,7.59335713,4.407082274,19.137,0.011586615,168.3333333,86,1016.631922,515.3054556,0,193,54,"ON",-1.21281,110.10916,"Lowland Sandstone","LS1"
"CK 4.42","CK4.42.txt",19,-7.3714975,-2.5412925,3.472820001,7.801681483,11.63442057,21.694,0.09008357,178.3333333,92,2683.844459,1360.374057,0,193,54,"ON",-1.21281,110.10916,"Lowland Sandstone","LS1"
"CK 4.42","CK4.42.txt",20,-0.464140833,8.0935025,1.624083115,8.119146747,12.13889882,32.444,0.141023953,292.3333333,152,2800.218208,1419.361018,1,193,54,"ON",-1.21281,110.10916,"Lowland Sandstone","LS1"
"CK 4.42","CK4.42.txt",21,3.293291667,8.627553333,1.206148919,9.234746185,19.99781341,19.011,0.237215872,3128.333333,1555.666667,4613.123652,2338.277733,0,193,54,"ON",-1.21281,110.10916,"Lowland Sandstone","LS1"
"CK 4.42","CK4.42.txt",22,-8.288380833,-4.2562475,3.614651216,9.321402118,13.25007266,15.078,0.085643203,639,314,3056.545348,1549.286876,0,193,54,"ON",-1.21281,110.10916,"Lowland Sandstone","LS1"
"CK 4.42","CK4.42.txt",23,-6.3490425,7.276635833,2.28903099,9.663012629,10.6012409,30.059,0.100274089,160.3333333,79.66666667,2445.509124,1239.567799,1,193,54,"ON",-1.21281,110.10916,"Lowland Sandstone","LS1"
"CK 4.42","CK4.42.txt",24,0.342155,9.79704,1.535043896,9.807756224,9.559066566,20.978,0.059045216,3732.333333,1843.666667,2205.098886,1117.709824,1,193,54,"ON",-1.21281,110.10916,"Lowland Sandstone","LS1"
"CK 4.42","CK4.42.txt",25,0.425495833,10.77293417,1.531233008,10.78159446,14.66330484,20.25,0.134714498,3321.666667,1677.333333,3382.55173,1714.531409,1,193,54,"ON",-1.21281,110.10916,"Lowland Sandstone","LS1"
"CK 4.42","CK4.42.txt",26,-10.23210625,3.58588125,2.804549361,10.84229377,13.04116846,20.275,0.106672038,51.5,25.5,3008.355034,1524.860403,0,193,54,"ON",-1.21281,110.10916,"Lowland Sandstone","LS1"
"CK 4.42","CK4.42.txt",27,-6.969300833,10.05120583,2.177422452,12.2336203,18.71964681,21.548,0.231830414,98,49.33333333,4318.274387,2188.825969,1,193,54,"ON",-1.21281,110.10916,"Lowland Sandstone","LS1"
"CK 4.42","CK4.42.txt",28,-6.962193333,-10.965145,4.146674961,12.9887093,33.29490705,19.406,0.669344874,55.33333333,29.33333333,7680.515867,3893.062616,1,193,54,"ON",-1.21281,110.10916,"Lowland Sandstone","LS1"
"CK 4.42","CK4.42.txt",29,-1.086876667,13.55353667,1.644825477,13.6464031,56.02730593,35.911,3.30029335,204,102.3333333,12924.45753,6551.086323,1,193,54,"ON",-1.21281,110.10916,"Lowland Sandstone","LS1"
"CK 4.42","CK4.42.txt",31,-2.923625833,13.62425583,1.778567587,13.95353781,8.335894627,20.767,0.044505586,1577.666667,782.6666667,1922.935867,974.6884019,0,193,54,"ON",-1.21281,110.10916,"Lowland Sandstone","LS1"
"CK 4.42","CK4.42.txt",32,-9.574284167,10.20093583,2.324515017,13.99025307,35.14765893,23.328,0.876717601,5358.666667,2679.333333,8107.91127,4109.698724,1,193,54,"ON",-1.21281,110.10916,"Lowland Sandstone","LS1"
"CK 4.42","CK4.42.txt",33,-7.994723333,11.93566333,2.158770238,14.38891833,23.44555505,22.912,0.383924907,103.6666667,51.66666667,5408.453529,2741.410683,1,193,54,"ON",-1.21281,110.10916,"Lowland Sandstone","LS1"
"CK 4.42","CK4.42.txt",34,6.0746725,13.9857375,1.161074156,15.24828886,18.04496537,21.886,0.218393537,61.33333333,32.33333333,4162.637925,2109.937714,1,193,54,"ON",-1.21281,110.10916,"Lowland Sandstone","LS1"
"CK 4.42","CK4.42.txt",35,-4.4230275,14.82952917,1.860653818,15.47509814,16.65330538,20.333,0.174381328,8042.666667,4038,3841.607847,1947.215546,1,193,54,"ON",-1.21281,110.10916,"Lowland Sandstone","LS1"
"CK 4.42","CK4.42.txt",36,-15.5049425,1.647294167,3.035889524,15.59511196,8.889628278,13.239,0.034695736,39.66666667,20.66666667,2050.671922,1039.434634,0,193,54,"ON",-1.21281,110.10916,"Lowland Sandstone","LS1"
"CK 4.42","CK4.42.txt",37,3.55351,15.49470167,1.345358391,15.89696355,39.82307502,24.713,1.184939466,10694.33333,5398.333333,9186.442811,4656.379559,0,193,54,"ON",-1.21281,110.10916,"Lowland Sandstone","LS1"
"CK 4.42","CK4.42.txt",38,-16.220145,1.779061667,3.032985437,16.32406568,7.49234984,13.139,0.024497802,50.33333333,24,1728.345772,876.0555187,0,193,54,"ON",-1.21281,110.10916,"Lowland Sandstone","LS1"
"CK 4.42","CK4.42.txt",39,3.009924167,16.04429417,1.385253291,16.32670475,16.99232629,23.659,0.20750069,494,240,3919.813667,1986.856132,0,193,54,"ON",-1.21281,110.10916,"Lowland Sandstone","LS1"
"CK 4.42","CK4.42.txt",40,-9.3805925,13.58225083,2.175305246,16.50872109,27.54351201,21.128,0.49329296,82.33333333,42,6353.77599,3220.571145,0,193,54,"ON",-1.21281,110.10916,"Lowland Sandstone","LS1"
"CK 4.42","CK4.42.txt",41,3.9827825,16.34017917,1.331512424,16.8195135,16.27462393,19.474,0.160409949,68.66666667,32,3754.253079,1902.937585,1,193,54,"ON",-1.21281,110.10916,"Lowland Sandstone","LS1"
"CK 4.42","CK4.42.txt",42,3.572580833,16.6869975,1.358880851,17.07131173,14.04749015,17.372,0.108362434,44.33333333,21.66666667,3240.494734,1642.526248,1,193,54,"ON",-1.21281,110.10916,"Lowland Sandstone","LS1"
"CK 4.42","CK4.42.txt",43,-5.073656667,16.68830667,1.857566224,17.5492558,20.11713672,14.382,0.189928554,1005.666667,502,4640.64932,2352.22981,0,193,54,"ON",-1.21281,110.10916,"Lowland Sandstone","LS1"
"CK 4.42","CK4.42.txt",44,-11.07522167,13.93925333,2.242626899,17.80379688,16.78117361,16.632,0.149058192,201.6666667,105,3871.104671,1962.166753,0,193,54,"ON",-1.21281,110.10916,"Lowland Sandstone","LS1"
"CK 4.42","CK4.42.txt",45,-13.242435,12.056885,2.403001118,17.90962946,6.642341085,15.288,0.021769636,198.5,105.5,1532.26456,776.6668254,0,193,54,"ON",-1.21281,110.10916,"Lowland Sandstone","LS1"
"CK 4.42","CK4.42.txt",46,-17.70630667,2.79932,2.984756508,17.92661003,11.16799371,20.743,0.07980335,148,76.33333333,2576.248455,1305.836317,1,193,54,"ON",-1.21281,110.10916,"Lowland Sandstone","LS1"
"CK 4.42","CK4.42.txt",47,-3.988195,17.54379833,1.794476398,17.99318016,14.59722867,23.234,0.150677579,84,41.33333333,3367.309187,1706.805342,0,193,54,"ON",-1.21281,110.10916,"Lowland Sandstone","LS1"
"CK 4.42","CK4.42.txt",48,-2.634875833,17.9030275,1.714368605,18.10082159,11.24934323,16.462,0.066407454,57,27.33333333,2595.014279,1315.348246,1,193,54,"ON",-1.21281,110.10916,"Lowland Sandstone","LS1"
"CK 4.42","CK4.42.txt",49,-7.035348333,16.93473333,1.964710374,18.35117406,19.18380725,24.302,0.270880418,1069.666667,540.3333333,4425.347568,2243.098703,1,193,54,"ON",-1.21281,110.10916,"Lowland Sandstone","LS1"
"CK 4.42","CK4.42.txt",50,-6.7421225,17.23362083,1.943631346,18.50650245,54.84242825,23.845,2.176601906,1749.333333,880,12651.12829,6412.542521,0,193,54,"ON",-1.21281,110.10916,"Lowland Sandstone","LS1"
"CK 4.42","CK4.42.txt",51,-13.80190667,14.74265333,2.323249063,20.19501152,19.83044369,14.872,0.189675665,426,203.6666667,4574.51457,2318.707749,1,193,54,"ON",-1.21281,110.10916,"Lowland Sandstone","LS1"
"DA 12.40","DA12.4.txt",1,1.460274167,-6.441504167,4.935318725,6.604950989,10.56370321,13.148,0.068111908,1537.333333,767.6666667,1928.572393,972.5625896,1,174,63,"ON",-1.22856,110.10848,"Lowland Sandstone","LS2"
"DA 12.40","DA12.4.txt",2,6.168298333,-7.571678333,5.396141016,9.768179783,19.56775895,40.524,0.6779406,123,63.66666667,3572.406282,1801.533983,1,174,63,"ON",-1.22856,110.10848,"Lowland Sandstone","LS2"
"DA 12.40","DA12.4.txt",3,-1.7744,-9.629145,4.530333889,9.816333245,6.411861002,13.21,0.025200687,157.3333333,77.33333333,1170.587423,590.3172417,1,174,63,"ON",-1.22856,110.10848,"Lowland Sandstone","LS2"
"DA 12.40","DA12.4.txt",4,-1.356189167,-10.03475917,4.57820385,10.12678867,10.07263392,16.726,0.07724402,62,28.33333333,1838.919867,927.3515863,1,174,63,"ON",-1.22856,110.10848,"Lowland Sandstone","LS2"
"DA 12.40","DA12.4.txt",6,6.9410575,-10.02791583,5.317844219,12.19581204,45.61989107,34.019,3.110058669,727.6666667,369,8328.63824,4200.061145,1,174,63,"ON",-1.22856,110.10848,"Lowland Sandstone","LS2"
"DA 12.40","DA12.4.txt",7,-0.212204167,-12.0412875,4.674549411,12.67187984,11.19106046,22.105,0.123863625,74.33333333,36,2043.106458,1030.32114,1,174,63,"ON",-1.22856,110.10848,"Lowland Sandstone","LS2"
"DA 12.40","DA12.4.txt",8,2.881043333,-12.6922,4.935564685,13.01773368,29.64114003,18.404,0.731256564,2449,1218.666667,5411.462556,2728.954358,0,174,63,"ON",-1.22856,110.10848,"Lowland Sandstone","LS2"
"DA 12.40","DA12.4.txt",9,-6.098066667,-12.07287167,4.244665708,13.52555615,14.13784071,22.274,0.199113455,1046.666667,531.3333333,2581.088161,1301.620719,0,174,63,"ON",-1.22856,110.10848,"Lowland Sandstone","LS2"
"DA 12.40","DA12.4.txt",10,3.136566667,-12.88982667,4.98869284,13.60166143,9.337297359,16.943,0.067177228,203.6666667,95,1704.672458,859.6517642,1,174,63,"ON",-1.22856,110.10848,"Lowland Sandstone","LS2"
"DA 12.40","DA12.4.txt",11,-1.83196,-13.718975,4.615728404,14.49812936,15.96523004,19.717,0.226307862,82.5,43.5,2914.707209,1469.861957,0,174,63,"ON",-1.22856,110.10848,"Lowland Sandstone","LS2"
"DA 12.40","DA12.4.txt",12,8.725754167,-13.2204825,5.295798835,15.84072867,13.0660095,41.493,0.309295068,83,39,2385.408291,1202.941032,0,174,63,"ON",-1.22856,110.10848,"Lowland Sandstone","LS2"
"DA 12.40","DA12.4.txt",13,11.40778917,-11.76375917,5.48287103,16.39279781,14.99142818,23.762,0.238055699,60.33333333,33,2736.92416,1380.207483,0,174,63,"ON",-1.22856,110.10848,"Lowland Sandstone","LS2"
"DA 12.40","DA12.4.txt",14,10.26211833,-13.093785,5.377135508,16.63606063,9.629198048,18.779,0.078643333,2113.333333,1060.666667,1757.963581,886.5260225,1,174,63,"ON",-1.22856,110.10848,"Lowland Sandstone","LS2"
"DA 12.40","DA12.4.txt",15,-4.332403333,-17.23004833,4.465725382,17.78041215,24.08718401,22.346,0.5797417,721.3333333,357.6666667,4397.499361,2217.621377,1,174,63,"ON",-1.22856,110.10848,"Lowland Sandstone","LS2"
"DA 12.40","DA12.4.txt",16,2.718416667,-17.960995,4.86264777,18.16567882,14.40439168,20.074,0.187357112,647,319,2629.751289,1326.161119,0,174,63,"ON",-1.22856,110.10848,"Lowland Sandstone","LS2"
"DA 12.40","DA12.4.txt",17,11.33083333,-14.63030833,5.37128426,18.5058333,9.902489933,19.006,0.084112735,735,365.3333333,1807.857371,911.6870346,0,174,63,"ON",-1.22856,110.10848,"Lowland Sandstone","LS2"
"DA 12.40","DA12.4.txt",18,-4.81867125,-18.18691375,4.45264022,18.81616751,8.440271534,15.6,0.050847678,62,32,1540.906096,777.0657863,0,174,63,"ON",-1.22856,110.10848,"Lowland Sandstone","LS2"
"DA 12.40","DA12.4.txt",19,-8.427036667,-17.53631167,4.264481863,19.45919047,7.721396927,17.978,0.048547263,27.33333333,14,1409.664079,710.8815576,1,174,63,"ON",-1.22856,110.10848,"Lowland Sandstone","LS2"
"DA 12.40","DA12.4.txt",20,4.042294167,-20.0241875,4.911608775,20.42902934,5.299057771,10.949,0.014544848,285.6666667,149.3333333,967.4274566,487.8654054,0,174,63,"ON",-1.22856,110.10848,"Lowland Sandstone","LS2"
"DA 12.40","DA12.4.txt",21,13.45417,-16.48895667,5.396839163,21.28249418,11.18329575,19.725,0.111084773,453.3333333,229,2041.688888,1029.606272,1,174,63,"ON",-1.22856,110.10848,"Lowland Sandstone","LS2"
"DA 12.40","DA12.4.txt",22,-10.16203667,-18.85011667,4.217955739,21.41480882,25.98312812,23.858,0.7178616,260.3333333,130.3333333,4743.634177,2392.174209,0,174,63,"ON",-1.22856,110.10848,"Lowland Sandstone","LS2"
"DA 12.40","DA12.4.txt",23,13.91664,-16.78221,5.404501139,21.80256154,12.2688346,21.843,0.147199324,295.6666667,151,2239.871306,1129.547973,1,174,63,"ON",-1.22856,110.10848,"Lowland Sandstone","LS2"
"DA 12.40","DA12.4.txt",24,-1.490364167,-21.80021917,4.644076345,21.85139747,13.99167536,19.722,0.173857027,476,235.6666667,2554.403347,1288.163796,0,174,63,"ON",-1.22856,110.10848,"Lowland Sandstone","LS2"
"DA 12.40","DA12.4.txt",25,10.72306917,-20.4107825,5.196251418,23.05789304,9.542320795,39.037,0.155470093,270.6666667,138.3333333,1742.102754,878.5275428,0,174,63,"ON",-1.22856,110.10848,"Lowland Sandstone","LS2"
"DA 12.40","DA12.4.txt",26,11.05842333,-20.49859667,5.207151534,23.29238198,13.03957006,12.132,0.117773466,129.6666667,63.33333333,2380.58135,1200.506846,0,174,63,"ON",-1.22856,110.10848,"Lowland Sandstone","LS2"
"DA 12.40","DA12.4.txt",27,-2.634876667,-23.36111333,4.600159234,23.51091217,7.749459713,20.143,0.054403404,30.66666667,12.66666667,1414.787388,713.4651985,0,174,63,"ON",-1.22856,110.10848,"Lowland Sandstone","LS2"
"DA 12.40","DA12.4.txt",28,13.05606417,-19.67359417,5.29828728,23.61615508,97.87293461,38.765,16.24487734,8368.666667,4218,17868.26419,9010.81305,1,174,63,"ON",-1.22856,110.10848,"Lowland Sandstone","LS2"
"DA 12.40","DA12.4.txt",29,9.708774167,-22.3364075,5.122422081,24.35558059,19.53934817,27.013,0.457031629,3129.333333,1581.666667,3567.219443,1798.918304,0,174,63,"ON",-1.22856,110.10848,"Lowland Sandstone","LS2"
"DA 12.40","DA12.4.txt",30,11.52241917,-22.65394417,5.181531555,25.43951209,9.712962372,37.736,0.155868849,34.66666667,17.33333333,1773.256094,894.237906,0,174,63,"ON",-1.22856,110.10848,"Lowland Sandstone","LS2"
"DA 12.40","DA12.4.txt",31,3.808665833,-27.1073025,4.852098524,27.37940178,9.815770256,26.36,0.112670185,113.3333333,58.33333333,1792.025312,903.7030623,0,174,63,"ON",-1.22856,110.10848,"Lowland Sandstone","LS2"
"DA 12.40","DA12.4.txt",32,12.49117083,-25.16145083,5.173172933,28.09147452,5.287106638,13.304,0.017245501,294.3333333,149.3333333,965.2455869,486.7651071,0,174,63,"ON",-1.22856,110.10848,"Lowland Sandstone","LS2"
"DA 12.40","DA12.4.txt",33,8.129683333,-27.47731167,4.999913407,28.6570755,16.81227018,16.694,0.214812377,121.6666667,63.66666667,3069.347888,1547.845931,1,174,63,"ON",-1.22856,110.10848,"Lowland Sandstone","LS2"
"DA 12.40","DA12.4.txt",34,5.4817,-28.38317667,4.903070885,28.90851705,29.5160959,27.273,1.052510825,95,49.33333333,5388.633758,2717.44199,1,174,63,"ON",-1.22856,110.10848,"Lowland Sandstone","LS2"
"DA 12.40","DA12.4.txt",35,-4.285233333,-30.18375667,4.571408769,30.4872926,9.191677186,18.427,0.070400699,207,100.3333333,1678.087174,846.2450326,1,174,63,"ON",-1.22856,110.10848,"Lowland Sandstone","LS2"
"DA 12.40","DA12.4.txt",37,8.845964167,-29.5077575,5.003639338,30.80520419,6.128576388,45.212,0.07397869,463.6666667,232.3333333,1118.869302,564.2362346,1,174,63,"ON",-1.22856,110.10848,"Lowland Sandstone","LS2"
"DA 12.40","DA12.4.txt",38,9.7518125,-29.6057325,5.030466687,31.17621756,10.23892982,46.299,0.211328742,226.3333333,109,1869.279835,942.6618589,1,174,63,"ON",-1.22856,110.10848,"Lowland Sandstone","LS2"
"DA 12.40 E 46","DA12.4_E46.txt",1,-2.3699175,-13.12608417,4.533760506,13.33834571,21.71851875,26.569,0.438227083,81.33333333,41.33333333,277.2155496,139.3077316,0,314,80,"OFF",-1.228513,110.108879,"Lowland Sandstone","LS2"
"DA 12.40 E 46","DA12.4_E46.txt",2,-10.845255,-11.06742333,3.936966341,15.49827886,24.19367795,19.19,0.404003092,313.6666667,150.6666667,308.8085246,155.1839899,0,314,80,"OFF",-1.228513,110.108879,"Lowland Sandstone","LS2"
"DA 12.40 E 46","DA12.4_E46.txt",3,-14.09763,-8.486413333,3.68345272,16.45514279,12.64933364,21.112,0.120373425,267.3333333,127,161.4563138,81.1358268,1,314,80,"OFF",-1.228513,110.108879,"Lowland Sandstone","LS2"
"DA 12.40 E 46","DA12.4_E46.txt",4,-14.33281333,-8.759015,3.690147319,16.79732159,23.60646339,19.941,0.398144028,365,182.6666667,301.3133077,151.4174563,1,314,80,"OFF",-1.228513,110.108879,"Lowland Sandstone","LS2"
"DA 12.40 E 46","DA12.4_E46.txt",5,-4.984768333,-18.09328,4.43801376,18.97609534,22.36876422,17.23,0.313733566,190,99.66666667,285.5152941,143.4785603,0,314,80,"OFF",-1.228513,110.108879,"Lowland Sandstone","LS2"
"DA 12.40 E 46","DA12.4_E46.txt",6,-16.35648,-9.69471,3.676936418,19.01454342,14.89265878,22.072,0.173742461,125.6666667,68.66666667,190.0901547,95.52504642,1,314,80,"OFF",-1.228513,110.108879,"Lowland Sandstone","LS2"
"DA 12.40 E 46","DA12.4_E46.txt",7,-15.463975,-13.454065,3.857654385,20.49839987,10.32080874,17.838,0.068875289,99.66666667,55,131.7349816,66.20011566,1,314,80,"OFF",-1.228513,110.108879,"Lowland Sandstone","LS2"
"DA 12.40 E 46","DA12.4_E46.txt",8,-2.457345833,-20.40123583,4.59273697,20.55067333,16.8087712,16.703,0.172360512,551.6666667,278.3333333,214.5474469,107.8154461,0,314,80,"OFF",-1.228513,110.108879,"Lowland Sandstone","LS2"
"DA 12.40 E 46","DA12.4_E46.txt",9,-16.53130167,-12.52861667,3.790199644,20.75480935,17.97362047,18.061,0.211207025,246,127.6666667,229.415603,115.2870656,1,314,80,"OFF",-1.228513,110.108879,"Lowland Sandstone","LS2"
"DA 12.40 E 46","DA12.4_E46.txt",10,-14.26131417,-16.07509917,3.986509344,21.49272641,11.38075992,25.797,0.117089883,48.66666667,22,145.2642167,72.99889397,1,314,80,"OFF",-1.228513,110.108879,"Lowland Sandstone","LS2"
"DA 12.40 E 46","DA12.4_E46.txt",11,-14.13555,-17.041455,4.019929875,22.14102971,27.45866794,26.541,0.699798599,937,466.3333333,350.4829134,176.1264102,0,314,80,"OFF",-1.228513,110.108879,"Lowland Sandstone","LS2"
"DA 12.40 E 46","DA12.4_E46.txt",12,-6.2702675,-22.5073825,4.436354902,23.39661917,9.474311817,22.531,0.071649792,50.33333333,26.66666667,120.9302802,60.77048359,0,314,80,"OFF",-1.228513,110.108879,"Lowland Sandstone","LS2"
"DA 12.40 E 46","DA12.4_E46.txt",13,-7.989398333,-23.29352,4.381792558,24.62757445,27.49155082,22.919,0.612771361,217,114.3333333,350.902631,176.3373288,1,314,80,"OFF",-1.228513,110.108879,"Lowland Sandstone","LS2"
"DA 12.40 E 46","DA12.4_E46.txt",14,-13.0026775,-21.4074625,4.166559236,25.04700891,9.348660619,17.066,0.054337912,723,372,119.3264661,59.964527,1,314,80,"OFF",-1.228513,110.108879,"Lowland Sandstone","LS2"
"DA 12.40 E 46","DA12.4_E46.txt",15,-11.17005167,-23.17167333,4.262888769,25.74014151,8.70528698,21.076,0.05692316,65.66666667,35.66666667,111.1144338,55.83777585,0,314,80,"OFF",-1.228513,110.108879,"Lowland Sandstone","LS2"
"DA 12.40 E 46","DA12.4_E46.txt",16,-13.16937417,-23.1671975,4.195482671,26.64897568,31.60881065,16.662,0.608193907,610.6666667,309,403.4554068,202.7464101,0,314,80,"OFF",-1.228513,110.108879,"Lowland Sandstone","LS2"
"DA 12.40 E 46","DA12.4_E46.txt",17,-7.058703333,-26.077135,4.44764467,27.02438522,10.21961553,20.655,0.077028322,48.66666667,29.33333333,130.4433496,65.55103838,1,314,80,"OFF",-1.228513,110.108879,"Lowland Sandstone","LS2"
"DA 12.40 E 46","DA12.4_E46.txt",18,-16.36010167,-22.26944333,4.078862502,27.63466778,21.05622073,29.848,0.459078091,376,179.6666667,268.7619661,135.0595949,0,314,80,"OFF",-1.228513,110.108879,"Lowland Sandstone","LS2"
"DA 12.40 E 46","DA12.4_E46.txt",19,-17.79447333,-21.18855667,4.013835952,27.6694632,23.19378361,32.03,0.595131362,344,169.3333333,296.0458559,148.7704304,0,314,80,"OFF",-1.228513,110.108879,"Lowland Sandstone","LS2"
"DA 12.40 E 46","DA12.4_E46.txt",20,-18.37906083,-23.1194475,4.040661851,29.53519542,7.185815656,21.344,0.0392335,296,144.6666667,91.71987552,46.09152631,0,314,80,"OFF",-1.228513,110.108879,"Lowland Sandstone","LS2"
"DA 12.40 E 46","DA12.4_E46.txt",21,-15.77571,-25.22917,4.151927195,29.81904628,16.53853785,25.772,0.247048108,35.33333333,15,211.0981837,106.0821052,0,314,80,"OFF",-1.228513,110.108879,"Lowland Sandstone","LS2"
"DA 12.40 E 46","DA12.4_E46.txt",22,-13.96882125,-27.33028375,4.239890386,30.69322197,13.08204364,22.758,0.137863817,77.5,37.5,166.9794317,83.91133136,0,314,80,"OFF",-1.228513,110.108879,"Lowland Sandstone","LS2"
"DP 8.00","DP8.00.txt",2,2.876351667,0.418386667,0.143691353,2.906774282,35.63971812,12.318,0.622485977,78.66666667,42,923.4058045,458.3859075,0,164,193,"ON",-1.23304,110.10912,"Lowland Sandstone","LS2"
"DP 8.00","DP8.00.txt",3,-2.294073333,1.950405,2.436812032,3.011256669,53.88947026,22.428,2.425504232,343.3333333,173,1396.247004,693.1079995,0,164,193,"ON",-1.23304,110.10912,"Lowland Sandstone","LS2"
"DP 8.00","DP8.00.txt",4,-2.150055,-3.325015,4.140381491,3.964601865,13.27238699,13.351,0.092490392,68,30,343.8803624,170.7049179,0,164,193,"ON",-1.23304,110.10912,"Lowland Sandstone","LS2"
"DP 8.00","DP8.00.txt",5,0.238870833,-4.2629625,4.768837844,4.27231141,18.62298174,13.665,0.185789367,150.3333333,74,482.5113762,239.522444,1,164,193,"ON",-1.23304,110.10912,"Lowland Sandstone","LS2"
"DP 8.00","DP8.00.txt",6,-1.689313333,-4.218421667,4.332533803,4.548448609,10.82457778,13.908,0.063735642,50,25.66666667,280.4589509,139.2220301,0,164,193,"ON",-1.23304,110.10912,"Lowland Sandstone","LS2"
"DP 8.00","DP8.00.txt",7,6.812614167,-0.584440833,6.195806888,6.840165068,12.47732792,12.044,0.0748556,1855.333333,925,323.2808123,160.4791391,1,164,193,"ON",-1.23304,110.10912,"Lowland Sandstone","LS2"
"DP 8.00","DP8.00.txt",8,7.286633333,-0.44062,6.222411659,7.300400659,11.85183308,12.94,0.071794653,2103,1036,307.0745796,152.4342376,1,164,193,"ON",-1.23304,110.10912,"Lowland Sandstone","LS2"
"DP 8.00","DP8.00.txt",9,7.746719167,-1.970945833,6.034408981,7.994056756,18.00014261,12.525,0.161053774,205,101.6666667,466.3739514,231.5116993,1,164,193,"ON",-1.23304,110.10912,"Lowland Sandstone","LS2"
"DP 8.00","DP8.00.txt",10,7.52948,-4.732903333,5.722234585,8.896030132,19.04274287,11.226,0.178718423,174.3333333,84.33333333,493.3871598,244.9212685,1,164,193,"ON",-1.23304,110.10912,"Lowland Sandstone","LS2"
"DP 8.00","DP8.00.txt",11,6.3853225,-6.2318825,5.53165163,9.182489906,19.40780589,11.24,0.170901852,292.6666667,140,502.845745,249.6165846,1,164,193,"ON",-1.23304,110.10912,"Lowland Sandstone","LS2"
"DP 8.00","DP8.00.txt",12,9.005950833,-3.3921375,5.933514211,9.652858483,11.04711555,12.724,0.061483684,3207.666667,1583.666667,286.2247841,142.0842351,1,164,193,"ON",-1.23304,110.10912,"Lowland Sandstone","LS2"
